CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
838,France,Female,34,8,0.0,2,1,0,27472.07
827,Germany,Female,47,8,143001.5,2,1,0,108977.5
850,Germany,Female,35,2,80931.75,1,0,0,12639.67
690,France,Male,29,5,0.0,2,1,0,108577.97
431,Germany,Male,45,5,83624.55,2,0,0,36899.62
751,Spain,Female,37,3,99773.85,2,1,0,54865.92
660,France,Male,50,1,0.0,3,1,1,191849.15
744,Spain,Male,36,2,153804.44,1,1,1,87213.33
701,Germany,Male,63,3,120916.52,3,0,0,144727.45
457,France,Male,40,10,134320.23,2,1,0,150757.35
790,Germany,Female,34,2,164011.48,1,1,0,199420.41
729,Spain,Female,28,0,0.0,2,1,1,31165.06
850,Germany,Male,42,8,119839.69,1,0,1,51016.02
669,France,Male,45,7,149364.58,1,0,1,173454.07
850,France,Female,39,2,148586.64,1,1,1,176791.27
749,Germany,Male,54,3,144768.94,1,1,0,93336.3
575,Spain,Female,31,6,0.0,2,1,1,95686.42
735,France,Female,21,1,178718.19,2,1,0,22388.0
599,Germany,Male,25,7,108380.72,1,1,1,79005.95
539,France,Female,47,2,127286.04,2,1,1,166929.43
602,France,Female,42,10,0.0,2,0,0,169921.11
712,Spain,Female,79,5,108078.56,1,1,1,174118.93
676,France,Female,34,8,100359.54,1,0,0,46038.28
703,Germany,Male,39,1,141559.5,1,1,1,31257.1
850,Germany,Female,39,5,114491.82,1,1,0,99689.48
793,Spain,Male,29,8,96674.55,2,0,0,192120.66
717,France,Female,36,2,99472.76,2,1,0,94274.72
655,Spain,Female,56,5,0.0,2,1,1,41782.7
698,Spain,Female,40,0,92053.44,1,1,1,143681.83
738,France,Female,26,3,0.0,2,1,0,67484.16
492,France,Male,39,7,0.0,2,0,1,71323.23
597,France,Male,61,5,0.0,2,1,1,81299.17
533,France,Male,36,7,85311.7,1,0,1,156731.91
673,Germany,Male,47,1,183579.54,2,0,1,34047.54
803,France,Male,28,3,0.0,2,1,0,159654.0
623,Spain,Male,41,2,142412.13,1,1,0,28778.98
751,Germany,Male,36,5,73194.99,1,1,1,89222.66
633,Germany,Male,30,2,109786.82,2,1,1,139712.81
834,France,Female,28,6,0.0,1,1,0,74287.53
525,Spain,Female,25,10,0.0,2,1,0,69361.95
732,France,Female,34,8,122338.43,2,1,0,187985.85
677,Spain,Male,56,5,123959.97,1,1,1,60590.72
488,France,Female,36,0,0.0,2,1,0,136675.22
743,Spain,Male,35,6,79388.33,1,1,1,193360.69
772,Spain,Male,41,10,96032.22,1,1,1,75825.57
821,Germany,Male,42,3,87807.29,2,1,1,64613.81
850,France,Male,33,7,140956.99,1,0,0,3510.18
783,France,Male,38,9,114135.17,1,1,0,153269.98
559,Spain,Male,25,5,0.0,2,1,1,163221.22
632,Spain,Female,29,7,80922.75,1,1,0,7820.78
577,Spain,Male,43,6,0.0,2,1,1,149457.81
848,Spain,Male,40,3,110929.96,1,1,1,30876.84
706,Spain,Male,53,7,0.0,2,0,1,117939.17
531,Spain,Female,36,9,99240.51,1,1,0,123137.01
640,Spain,Male,39,3,0.0,1,1,1,105997.25
850,France,Female,30,3,0.0,2,1,0,116692.8
452,France,Male,35,4,148172.44,1,1,1,4175.68
516,Germany,Female,53,1,156674.2,1,1,0,118502.34
603,France,Male,46,2,0.0,2,1,1,59563.49
814,Germany,Male,44,8,95488.82,2,0,0,107013.59
684,France,Male,54,6,0.0,2,1,1,94888.6
663,Germany,Female,46,6,95439.4,1,1,1,21038.58
794,Spain,Male,31,0,144880.34,2,0,1,175643.44
687,France,Female,35,3,99587.43,1,1,1,1713.1
731,Spain,Male,41,4,0.0,2,1,0,22299.27
499,Germany,Female,29,6,148051.52,1,1,0,118623.94
640,France,Male,33,7,154575.76,1,1,0,25722.28
815,France,Male,24,7,171922.72,1,0,1,178028.96
497,France,Male,32,8,0.0,2,1,0,67364.42
600,France,Male,37,1,142663.46,1,0,1,88669.89
696,Spain,Male,40,3,153639.11,1,1,1,138351.68
714,France,Male,63,4,138082.16,1,0,1,166677.54
698,France,Female,51,6,144237.91,4,1,0,157143.61
575,Spain,Female,26,7,0.0,2,1,0,112507.63
495,France,Male,47,10,137682.68,1,1,0,71071.47
520,Spain,Female,30,4,145222.99,2,0,0,145160.96
545,Spain,Female,74,3,0.0,2,1,1,161326.73
634,Spain,Female,35,10,0.0,1,1,0,82634.41
772,Germany,Male,30,6,99785.28,2,0,0,197238.03
727,Germany,Male,40,1,93051.64,2,1,0,71865.31
744,Spain,Male,35,7,0.0,2,1,1,43036.6
602,France,Male,34,5,0.0,2,1,1,77414.45
534,France,Female,34,7,121551.58,2,1,1,70179.0
781,Spain,Male,35,1,0.0,2,0,0,42117.9
698,France,Male,41,3,90605.29,1,1,1,14357.0
728,France,Female,34,6,90425.15,2,1,1,11597.69
553,Spain,Male,42,7,0.0,2,1,0,7680.23
778,France,Male,38,3,145018.49,2,1,1,126702.41
619,France,Female,40,10,0.0,1,1,1,147093.84
634,Germany,Female,56,3,116251.24,1,0,1,42429.88
529,Spain,Male,35,5,95772.97,1,1,1,112781.5
625,Germany,Male,42,6,100047.33,1,1,0,93429.95
523,Spain,Male,32,4,0.0,2,1,0,167848.02
494,Spain,Male,67,5,0.0,2,1,1,85890.16
680,France,Male,31,9,0.0,2,1,0,36145.53
636,Germany,Female,48,3,120568.41,1,1,0,190160.04
797,Germany,Female,33,10,83555.58,1,0,0,69767.14
556,France,Male,35,10,0.0,2,1,1,192751.18
718,France,Male,48,9,0.0,2,1,1,72105.63
547,France,Female,38,5,167539.97,1,0,1,159207.34
710,Spain,Female,31,5,0.0,2,1,0,9561.73
757,Germany,Female,30,6,161378.02,1,0,0,71926.28
666,Germany,Male,38,6,99812.88,2,1,1,158357.97
696,Spain,Male,41,9,127523.75,1,0,1,191417.42
591,France,Male,43,3,0.0,2,0,1,198926.36
767,Spain,Male,31,6,0.0,2,1,1,195668.0
771,France,Female,41,10,108309.0,4,1,1,137510.41
510,Germany,Female,44,4,123070.89,1,1,0,28461.29
512,France,Female,41,8,145150.28,1,1,0,64869.32
570,France,Male,39,10,129674.89,2,1,0,80552.36
603,Germany,Male,26,4,109166.37,1,1,1,92840.67
512,France,Female,75,2,0.0,1,1,0,123304.62
505,France,Female,36,2,79951.9,1,0,1,174123.16
602,Germany,Male,35,7,90602.42,2,1,1,51695.41
507,Germany,Male,31,9,111589.67,1,1,0,150037.19
716,France,Female,52,7,65971.61,2,1,0,14608.0
583,Spain,Female,40,3,54428.37,1,1,0,109638.78
710,Germany,Male,58,7,170113.0,2,0,1,10494.64
763,France,Male,40,3,0.0,2,1,0,134281.11
678,Germany,Female,37,2,113383.07,1,1,1,135123.96
656,France,Female,75,3,0.0,2,1,1,1276.87
702,France,Male,34,4,100054.77,1,1,0,109496.45
498,France,Male,34,5,0.0,2,1,1,91711.66
539,France,Male,37,2,127609.59,1,1,0,98646.22
636,France,Male,42,2,0.0,2,1,1,55470.78
681,France,Female,37,7,69609.85,1,1,1,72127.83
666,France,Female,59,5,0.0,2,1,1,185123.09
676,France,Female,34,8,82909.14,1,1,0,91817.38
725,France,Female,31,6,0.0,1,0,0,61326.43
839,Germany,Male,47,2,136911.07,1,1,1,168184.62
765,France,Male,42,4,123311.39,2,1,1,82868.34
842,France,Male,44,3,141252.18,4,0,1,128521.16
598,Germany,Female,50,5,88379.81,3,0,1,64157.24
629,Spain,Female,44,6,125512.98,2,0,0,79082.76
667,France,Male,43,8,190227.46,1,1,0,97508.04
765,Germany,Male,34,5,86055.17,2,1,1,104220.5
790,Spain,Male,37,6,0.0,2,1,1,119484.01
554,Spain,Male,30,6,135370.12,1,1,1,179689.05
672,Germany,Male,68,0,126061.51,2,1,1,184936.77
524,Spain,Female,32,6,0.0,1,1,1,132861.9
554,France,Female,44,9,135814.7,2,0,0,115091.38
460,France,Female,27,7,0.0,2,1,0,156150.08
704,Germany,Female,39,1,124640.51,1,1,0,116511.12
637,Germany,Female,55,1,123378.2,1,1,0,81431.99
410,France,Female,35,7,117183.74,1,1,1,109733.73
656,Germany,Female,27,3,150905.03,2,1,0,16998.72
550,France,Male,57,5,0.0,1,1,1,133501.94
527,Spain,Male,37,5,93722.73,2,1,1,139093.73
582,Germany,Male,41,6,70349.48,2,0,1,178074.04
753,France,Male,35,3,0.0,2,1,1,184843.77
520,France,Female,46,10,85216.61,1,1,0,117369.52
604,France,Female,40,1,0.0,2,1,0,123207.17
777,France,Male,36,7,0.0,1,1,0,106472.34
718,France,Female,31,0,118100.59,2,1,0,103165.15
777,France,Female,29,9,131240.61,1,1,1,163746.09
730,France,Female,27,7,0.0,2,1,0,144099.48
633,France,Female,33,3,0.0,2,1,0,191111.02
615,France,Male,32,7,92199.84,1,1,1,2755.53
646,Germany,Male,39,9,111574.41,1,1,1,30838.51
795,France,Female,40,2,101891.1,1,1,1,183044.86
521,Germany,Female,49,2,127948.57,1,1,1,182765.14
850,Germany,Male,36,5,119984.07,1,1,0,191535.11
606,Spain,Male,35,7,0.0,1,1,0,106837.06
748,France,Male,40,0,0.0,1,0,0,60416.76
644,Spain,Male,26,8,96659.64,2,1,1,138775.69
747,Spain,Male,41,9,0.0,1,1,0,32430.94
741,France,Female,64,2,69311.16,1,1,1,59237.72
491,Spain,Female,61,8,0.0,2,0,1,139861.53
688,Spain,Female,46,3,0.0,2,0,1,104902.68
799,Germany,Female,39,7,167395.6,2,0,1,139537.43
445,Germany,Female,38,6,119413.62,2,1,0,175756.36
730,Germany,Female,37,5,124053.03,1,1,0,118591.67
767,France,Male,48,9,0.0,2,0,1,175458.21
564,Spain,Male,31,5,121461.87,1,1,1,20432.09
534,Spain,Male,35,4,0.0,2,0,0,9541.15
769,France,Male,29,8,0.0,2,1,1,172290.61
644,Germany,Male,34,9,112746.54,2,0,0,141230.07
850,Germany,Female,36,3,169025.83,1,1,0,174235.06
603,France,Male,40,4,102833.46,2,1,1,38829.11
711,France,Female,29,9,0.0,2,0,1,3234.8
670,Spain,Female,57,3,175575.95,2,1,0,99061.75
683,France,Male,25,4,0.0,2,1,0,152698.24
584,Spain,Female,29,4,0.0,2,1,0,88866.92
513,Spain,Male,39,7,89039.9,2,1,1,146738.83
623,France,Male,28,7,0.0,1,0,0,129526.57
850,Germany,Male,32,2,128647.98,2,0,0,54416.18
515,Spain,Male,29,4,151012.55,2,1,0,9770.97
656,Germany,Male,68,7,153545.11,1,1,1,186574.68
700,Germany,Female,39,5,144550.83,2,1,1,189664.43
597,France,Female,42,4,64740.12,1,1,1,106841.12
690,France,Female,26,3,118097.87,1,1,0,61257.83
458,Germany,Female,43,1,106870.12,2,1,0,100564.37
581,France,Male,41,8,0.0,2,0,0,29737.14
762,Spain,Female,60,10,168920.75,1,1,0,31445.03
574,France,Female,39,5,119013.86,1,1,0,103421.91
730,Germany,Female,33,7,130367.87,1,1,0,15142.1
709,Germany,Male,30,9,115479.48,2,1,1,134732.99
613,France,Male,41,7,0.0,2,1,0,60297.72
645,Germany,Male,43,9,140121.17,1,1,0,11302.7
835,Germany,Male,18,2,142872.36,1,1,1,117632.63
545,France,Male,30,3,0.0,2,1,0,170307.43
612,France,Female,42,10,75497.51,1,0,0,149682.78
655,France,Female,20,7,134397.61,1,0,0,28029.54
658,Germany,Male,29,5,75395.53,2,0,1,54914.92
489,Spain,Male,58,4,0.0,2,1,1,191419.32
810,Germany,Male,35,3,96814.46,2,1,1,120511.03
620,Spain,Male,21,9,0.0,2,0,0,154882.79
543,Germany,Male,30,6,73481.05,1,1,1,176692.65
603,Spain,Male,57,6,105000.85,2,1,1,87412.24
507,France,Female,33,1,113452.66,1,0,0,142911.99
350,France,Female,40,0,111098.85,1,1,1,172321.21
718,France,Female,67,7,0.0,3,1,1,82782.08
850,Spain,Male,38,1,146343.98,1,0,1,103902.11
608,France,Female,30,8,85859.76,1,0,0,142730.27
635,France,Female,78,6,47536.4,1,1,1,119400.08
656,Germany,Female,46,7,141535.52,1,1,0,50595.15
594,France,Female,49,4,0.0,2,1,1,23631.55
714,Spain,Male,29,4,0.0,2,1,1,37605.9
664,France,Male,55,8,0.0,2,1,1,139161.64
492,France,Male,29,1,144591.96,1,1,1,196293.76
678,France,Female,35,4,0.0,1,1,0,125518.32
569,Spain,Male,35,3,116969.35,1,0,0,94488.82
694,Spain,Male,39,0,107042.74,1,1,1,102284.2
632,France,Male,41,0,106134.46,1,0,1,105570.39
662,France,Male,26,0,0.0,2,0,1,72929.96
651,Germany,Female,41,4,133432.59,1,0,1,151303.48
597,France,Female,29,5,0.0,2,1,1,174825.57
684,France,Male,38,5,105069.98,2,1,1,198355.28
689,France,Male,34,1,165312.27,1,1,0,155495.63
643,Spain,Male,34,3,83132.09,1,1,1,21360.88
651,France,Male,35,7,74623.5,3,1,0,129451.29
573,France,Female,36,1,0.0,1,1,1,56905.38
600,France,Male,31,8,0.0,2,1,1,121555.51
458,Spain,Female,35,5,166492.48,1,1,0,135287.74
739,France,Male,58,2,101579.28,1,1,1,72168.53
596,Spain,Female,29,6,0.0,2,1,0,116696.77
521,Germany,Female,61,0,125193.96,1,1,1,109356.53
803,France,Female,32,9,192122.84,1,1,1,54277.45
794,Spain,Female,46,8,134593.79,1,1,1,46386.37
460,Germany,Male,46,4,127559.97,2,1,1,126952.5
688,Germany,Male,29,9,144553.5,2,1,0,143454.95
641,France,Female,36,5,66392.64,1,1,0,31106.67
627,France,Female,35,7,0.0,2,0,1,193022.44
686,Germany,Female,27,1,115095.88,2,0,0,78622.46
777,France,Female,28,2,134571.5,1,0,1,118313.38
814,France,Female,31,4,0.0,2,1,1,142029.17
564,Germany,Female,44,3,111760.4,3,1,1,104722.47
513,France,Female,45,0,164649.52,3,1,0,49915.52
619,Germany,Female,41,5,92467.58,1,1,0,38270.47
537,Spain,Male,42,1,190569.23,1,0,1,127154.8
682,France,Male,30,4,0.0,1,0,1,161465.31
521,Germany,Female,29,2,87212.8,1,1,1,994.86
850,France,Male,63,8,169832.57,1,0,0,184107.26
620,Spain,Male,31,2,166833.86,2,1,1,135171.6
682,France,Female,35,2,181166.44,1,1,1,63737.19
461,Germany,Female,34,5,63663.93,1,0,1,167784.28
834,France,Male,23,4,131254.81,1,1,0,20199.3
724,Spain,Male,45,5,83888.54,1,0,1,34121.81
636,France,Male,36,5,117559.05,2,1,1,111573.3
842,Germany,Female,35,9,119948.09,1,1,0,48217.97
515,France,Female,66,6,0.0,2,1,1,160663.11
750,France,Female,37,6,0.0,1,1,1,117948.0
619,Germany,Male,41,3,147974.16,2,1,0,170518.83
526,Germany,Male,50,5,124233.24,1,0,1,159456.87
660,Germany,Male,35,9,113948.58,1,1,0,188891.96
679,Germany,Female,32,0,88335.05,1,0,0,159584.81
608,France,Male,31,7,79962.92,2,1,0,60901.72
585,Spain,Female,44,4,0.0,2,0,1,101728.46
526,France,Male,52,8,93590.47,1,0,1,21228.71
684,Germany,Male,59,9,122471.09,1,0,1,15807.07
580,Germany,Male,45,8,103741.14,1,1,0,47428.73
591,France,Male,42,9,161651.37,2,1,1,131753.97
673,France,Male,59,0,178058.06,2,0,1,21063.71
521,France,Male,25,7,0.0,2,1,1,157878.67
648,France,Female,37,7,0.0,2,1,0,194238.92
444,France,Female,40,5,84350.07,1,1,0,143835.76
642,France,Female,41,7,115171.71,1,1,1,37674.47
730,France,Male,39,1,116537.6,1,0,0,145679.6
785,France,Female,40,3,0.0,2,1,1,96832.82
513,Spain,Female,41,9,107135.04,2,1,1,160546.58
850,France,Male,36,3,0.0,2,1,0,195033.07
568,France,Male,30,8,73054.37,2,1,1,27012.0
707,France,Male,33,2,0.0,2,0,0,130866.95
532,France,Female,40,5,0.0,2,0,1,177099.71
663,Spain,Male,35,5,0.0,2,1,1,62634.94
659,Spain,Male,78,2,151675.65,1,0,1,49978.67
554,France,Female,39,10,160132.75,1,1,0,32824.15
577,France,Male,42,9,0.0,1,1,0,74077.91
627,France,Female,32,1,0.0,1,1,0,106851.7
541,France,Male,46,6,0.0,2,1,1,83456.67
640,Spain,Male,36,4,0.0,1,0,0,173016.46
701,France,Male,37,1,0.0,2,1,0,163457.55
630,France,Male,53,5,138053.67,1,0,1,114110.97
813,France,Female,62,10,64667.95,2,0,1,140454.14
650,France,Female,39,4,0.0,2,0,0,186275.7
723,France,Male,34,5,0.0,2,0,1,12092.03
812,France,Male,24,10,0.0,2,1,1,156906.15
561,Germany,Female,49,1,102025.32,1,1,0,133051.64
531,France,Female,42,2,0.0,2,0,1,90537.47
790,Spain,Male,29,3,46057.96,2,1,1,189777.66
543,France,Male,43,9,0.0,2,1,1,78858.07
524,France,Male,52,2,87894.26,1,1,0,173899.42
531,Germany,Female,64,2,175754.87,2,1,1,60721.4
728,France,Female,59,4,0.0,1,1,1,163365.85
568,France,Male,33,7,0.0,2,1,0,143450.61
633,Spain,Male,33,4,137847.41,2,1,0,98349.13
669,Spain,Female,33,8,0.0,2,0,1,128538.05
826,France,Male,55,4,115285.85,1,1,0,140126.17
655,Spain,Female,36,1,135515.76,1,1,0,86013.96
600,Germany,Male,43,8,133379.41,1,1,0,177378.66
794,Spain,Female,37,9,0.0,2,1,0,68008.85
840,Spain,Female,36,6,0.0,2,1,0,141364.27
512,France,Female,36,3,84327.77,2,1,0,17675.36
712,Spain,Female,44,2,0.0,2,0,0,45738.94
612,Spain,Female,36,5,119799.27,2,1,0,159416.58
449,Spain,Male,32,0,155619.36,1,1,1,166692.03
661,Germany,Male,37,7,109908.06,2,1,0,115037.67
651,France,Female,39,8,0.0,1,1,0,137452.57
642,France,Male,40,8,109219.83,1,1,0,52827.51
599,Spain,Female,39,4,0.0,1,1,0,194273.2
639,Germany,Male,27,3,150795.81,1,0,1,85208.93
706,Spain,Male,38,8,0.0,2,0,1,46635.11
737,Germany,Female,45,2,99169.67,2,1,1,78650.95
850,Spain,Male,22,2,0.0,2,1,1,9684.52
697,Spain,Male,56,5,110802.03,1,1,1,50230.31
625,Spain,Female,31,8,0.0,2,1,0,151843.54
725,France,Male,41,7,113980.21,1,1,1,116704.25
758,Spain,Male,40,3,0.0,2,0,0,96097.65
544,France,Male,64,9,113829.45,1,1,1,124341.49
850,Spain,Male,39,6,206014.94,2,0,1,42774.84
527,France,Female,25,6,0.0,2,0,1,96758.58
581,Spain,Female,50,4,0.0,2,1,1,80701.72
429,France,Female,27,6,117307.44,2,1,1,24020.49
613,Germany,Female,30,5,131563.88,2,1,0,170638.98
841,Spain,Male,28,4,0.0,2,1,1,179436.6
665,Spain,Male,41,8,0.0,2,1,0,132152.32
600,Germany,Male,57,9,138456.03,2,1,1,103548.25
763,France,Female,23,2,0.0,2,1,0,153983.99
730,Germany,Male,38,0,38848.19,2,0,0,94003.11
733,France,Female,44,6,168165.84,1,0,1,197193.49
575,Spain,Male,41,2,100062.39,1,0,0,126307.25
711,France,Female,21,0,82844.33,2,0,1,1408.68
712,Spain,Female,48,8,0.0,2,1,0,183235.33
769,Germany,Male,34,7,115101.5,1,0,0,57841.89
715,Germany,Male,42,2,88120.97,2,1,1,21333.22
793,France,Male,56,8,119496.25,2,1,0,29880.99
539,France,Male,38,5,0.0,2,1,0,47388.41
589,Germany,Female,20,2,121093.29,2,1,0,3529.72
358,Spain,Female,52,8,143542.36,3,1,0,141959.11
782,France,Male,39,8,0.0,2,1,1,33949.67
813,Germany,Male,27,6,111348.15,1,1,0,46422.46
791,France,Female,44,5,0.0,2,1,1,123977.86
554,France,Female,48,7,0.0,2,1,1,63708.07
653,Germany,Male,31,2,154741.45,2,0,0,25183.01
630,Germany,Female,23,4,137964.51,1,0,1,174570.55
686,France,Male,34,6,146178.13,2,1,1,88837.11
800,France,Female,38,2,168190.33,2,1,0,68052.08
697,France,Male,40,4,0.0,2,0,1,26543.28
617,France,Female,26,2,165947.99,2,0,1,168834.38
721,Germany,Male,40,6,100275.88,1,1,0,138564.48
637,France,Male,33,5,0.0,2,1,0,139947.17
559,France,Male,28,3,141099.43,1,1,1,15607.27
654,France,Male,42,7,99263.09,1,1,1,67607.9
514,France,Male,38,4,112230.38,1,1,0,16717.11
753,Germany,Female,38,1,117314.92,1,1,0,122021.33
601,France,Male,40,10,127847.86,1,0,0,173245.68
772,Germany,Male,34,7,111565.91,1,1,1,121073.23
746,France,Male,35,2,172274.01,1,1,0,22374.97
516,France,Male,46,2,0.0,2,1,1,169122.54
698,Spain,Male,27,6,125427.37,2,0,0,27654.44
815,Germany,Female,25,8,135161.67,1,1,1,136071.05
580,France,Female,35,1,102097.33,1,0,1,168285.85
570,France,Female,43,9,0.0,2,0,1,11417.26
586,Spain,Male,34,5,168094.01,1,0,0,20058.61
729,France,Female,38,7,0.0,2,0,0,45779.9
757,France,Female,49,2,0.0,2,0,0,164482.92
573,Spain,Male,33,1,160777.9,1,1,1,149536.15
732,Spain,Female,67,1,0.0,2,1,1,177783.04
661,France,Female,30,7,0.0,2,1,0,72196.57
797,Spain,Male,59,4,129321.44,1,1,1,93624.55
641,Spain,Female,40,4,101090.27,1,1,1,51703.09
590,France,Male,32,5,0.0,2,1,0,59249.83
649,France,Male,47,1,0.0,2,1,1,145593.85
571,France,Male,38,1,121405.04,1,1,1,154844.22
737,Germany,Male,43,8,96353.8,1,0,0,10209.8
656,France,Male,44,10,143571.52,1,0,0,127444.14
788,France,Female,39,3,135139.33,1,0,1,113086.08
621,Germany,Male,40,8,174126.75,3,1,0,172490.78
430,France,Female,33,8,0.0,1,1,1,69759.91
585,France,Female,33,4,152805.05,1,1,0,63239.65
630,Spain,Female,21,1,85818.18,1,1,1,133102.3
492,Germany,Male,51,8,117808.74,2,1,1,67311.12
678,Spain,Female,27,5,87099.85,2,1,0,149550.95
555,France,Female,26,7,0.0,2,1,0,93122.41
701,France,Female,35,2,0.0,2,1,1,65765.22
512,Spain,Male,36,1,0.0,1,0,1,135482.26
567,Spain,Male,44,9,0.0,2,1,0,87677.15
694,France,Male,36,3,97530.25,1,1,1,117140.41
514,Germany,Female,45,3,109032.23,1,0,1,155407.21
809,France,Female,24,4,0.0,2,1,0,193518.76
737,France,Female,70,9,87542.89,2,1,1,42576.86
419,Spain,Female,27,2,121580.42,1,0,1,134720.51
707,Spain,Male,44,3,0.0,2,1,1,135077.01
531,Germany,Female,32,0,109570.21,2,1,1,172049.84
619,Spain,Female,38,1,0.0,1,1,0,112442.63
516,France,Male,35,10,104088.59,2,0,0,119666.0
563,Germany,Male,41,2,100520.92,1,1,1,19412.8
756,Germany,Female,26,5,155143.52,1,0,1,135034.57
573,France,Female,23,2,0.0,1,1,0,122964.18
525,Spain,Female,30,5,0.0,2,0,1,149195.44
593,Spain,Male,31,8,112713.34,1,1,1,176868.89
732,France,Female,35,3,0.0,2,1,0,90876.95
593,France,Male,36,2,70181.48,2,1,0,80608.12
598,Germany,Male,53,10,167772.96,1,1,1,136886.86
765,France,Male,34,9,91835.16,1,0,0,138280.17
813,Germany,Female,29,5,106059.4,1,0,0,187976.88
494,France,Male,28,9,114731.76,2,0,1,79479.74
645,France,Male,42,6,0.0,1,0,0,149807.01
732,France,Male,41,8,0.0,2,1,1,170886.17
667,Spain,Male,38,1,87202.38,1,1,1,77866.91
651,Germany,Female,42,1,116646.76,1,1,0,44731.8
608,France,Female,56,10,129255.2,2,1,0,142492.04
565,Germany,Female,38,7,145400.69,2,1,1,83844.79
593,France,Female,29,2,152265.43,1,1,0,34004.44
606,Germany,Male,48,4,132403.56,1,0,0,36091.91
774,France,Female,41,5,126670.37,1,1,0,102426.06
538,Germany,Female,28,6,164365.44,1,0,1,5698.97
715,France,Female,41,8,56214.85,2,0,0,92982.61
585,Spain,Male,36,10,0.0,2,1,1,180318.6
630,Germany,Female,51,0,108449.23,3,0,0,88372.69
788,Spain,Female,70,1,0.0,2,1,1,41610.62
651,Germany,Female,24,7,40224.7,1,1,1,178341.33
673,France,Female,34,8,42157.08,1,1,0,20598.59
710,France,Male,40,5,0.0,2,0,0,162878.96
651,Germany,Male,34,2,90355.12,2,0,0,193597.94
676,Spain,Female,30,5,0.0,2,0,0,179066.58
677,Germany,Female,41,8,146720.98,2,1,1,4195.84
549,Germany,Male,54,5,92877.33,1,1,0,2619.64
624,Germany,Female,48,3,122388.38,2,0,0,30020.09
695,France,Female,31,5,106089.2,1,0,0,99537.68
615,France,Male,41,4,130385.82,1,0,1,130661.95
560,France,Female,35,1,0.0,2,1,0,3701.63
607,Spain,Male,34,9,132439.99,1,1,0,177747.72
750,France,Male,22,5,0.0,2,0,1,105125.65
683,France,Male,47,1,0.0,2,1,0,148989.15
643,France,Male,62,9,0.0,2,0,0,155870.82
618,Spain,Male,33,4,0.0,2,1,1,77550.18
586,France,Female,28,5,0.0,3,1,0,170487.4
718,France,Female,41,1,0.0,2,0,1,27509.52
534,France,Male,38,3,0.0,1,0,0,143938.27
735,France,Male,34,1,141796.43,1,1,0,45858.49
583,Spain,Female,22,2,0.0,2,0,1,5985.36
741,France,Female,60,5,0.0,1,1,1,38914.51
602,France,Female,56,3,115895.22,3,1,0,4176.17
648,Spain,Female,43,7,81153.82,1,1,1,144532.85
474,Spain,Male,37,3,0.0,2,0,0,57175.32
605,France,Male,52,1,63349.75,1,1,0,108887.44
606,Germany,Male,65,10,126306.64,3,0,0,7861.68
767,France,Female,44,2,152509.25,1,1,1,136915.15
429,France,Male,24,4,95741.75,1,1,0,46170.75
620,France,Female,42,1,0.0,2,0,1,65565.92
806,Germany,Male,30,8,168078.83,1,1,0,85028.36
622,Spain,Male,36,9,0.0,2,1,1,104852.6
716,France,Male,31,8,109578.04,2,1,1,51503.51
557,France,Male,42,6,177822.03,1,1,0,150944.31
484,Germany,Male,40,7,106901.42,2,0,0,118045.98
538,Spain,Male,39,2,122773.5,2,1,1,58467.08
747,France,Female,45,1,114959.12,1,1,0,189362.39
498,Germany,Female,41,4,87541.06,2,1,1,12577.21
680,France,Male,36,3,116275.12,1,1,1,63795.8
525,Spain,Male,33,5,0.0,2,1,0,161002.29
610,Germany,Male,57,6,106938.11,2,0,1,186612.47
627,France,Female,41,6,0.0,3,1,1,138700.75
626,France,Female,37,2,133968.96,2,1,0,148689.65
542,France,Male,34,8,101116.06,1,1,0,196395.05
769,Germany,Female,45,5,126674.81,1,1,0,124118.71
640,France,Male,55,10,132436.34,1,1,0,978.66
607,Spain,Female,62,8,108004.64,1,1,1,23386.77
659,Spain,Female,38,9,0.0,2,1,1,35701.06
595,Germany,Female,44,4,96553.52,2,1,0,143952.24
572,Germany,Male,26,4,118287.01,2,0,0,60427.3
767,Germany,Female,35,6,132253.22,1,1,0,115566.57
554,France,Male,40,4,0.0,1,0,1,168780.04
693,France,Male,43,6,128760.32,1,1,0,36342.79
652,Germany,Male,41,9,159434.03,1,1,0,178373.93
588,Germany,Female,40,10,125534.51,1,1,0,121504.18
671,Spain,Female,42,3,0.0,2,1,1,128449.33
657,Germany,Male,40,7,99165.84,1,0,1,119333.95
628,France,Female,31,5,0.0,1,0,0,147963.07
645,Spain,Male,44,8,113755.78,2,1,0,149756.71
528,Germany,Male,22,5,93547.23,2,0,1,961.57
808,Spain,Female,67,10,124577.15,1,0,1,169894.4
673,Germany,Female,41,9,98612.1,1,1,0,151349.35
395,Germany,Female,34,5,106011.59,1,1,1,17376.57
573,France,Female,37,6,0.0,2,1,0,193995.37
523,Spain,Female,24,5,172231.93,1,0,1,155144.12
666,Germany,Female,36,3,129118.5,2,0,0,139435.12
